seed,size_a,size_e,avg_applicant_rank_a_opt,avg_employer_rank_a_opt,avg_applicant_rank_e_opt,avg_employer_rank_e_opt,pairs_changed,blocking_a_opt,blocking_e_opt,correlation_score,trial
35046,35,30,6.7,2.3333333333333335,6.7,2.3333333333333335,0,0,0,0.11674602329730988,4
35047,35,30,4.866666666666666,2.3666666666666667,4.866666666666666,2.3666666666666667,0,0,0,0.07482058554887772,5
35048,35,30,4.1,2.3666666666666667,4.166666666666667,2.2333333333333334,2,0,0,0.09174735844135284,6
35049,35,30,5.133333333333334,2.0,5.133333333333334,2.0,0,0,0,0.10190112143754959,7
35050,35,30,4.266666666666667,2.7,4.266666666666667,2.7,0,0,0,0.08151823282241821,8
35051,35,30,5.1,2.3,5.1,2.3,0,0,0,0.09151725471019745,9
35052,35,30,7.066666666666666,3.6,7.066666666666666,3.6,0,0,0,0.09656846523284912,10
35053,35,30,6.633333333333334,2.533333333333333,6.633333333333334,2.533333333333333,0,0,0,0.11482986062765121,11
35054,35,30,4.4,2.466666666666667,4.4,2.466666666666667,0,0,0,0.09093296527862549,12
35055,35,30,6.766666666666667,3.066666666666667,6.766666666666667,3.066666666666667,0,0,0,0.08949677646160126,13
35056,35,30,6.3,3.2666666666666666,6.3,3.2666666666666666,0,0,0,0.09216760843992233,14
35057,35,30,3.6,1.8333333333333333,3.6,1.8333333333333333,0,0,0,0.08229784667491913,15
35058,35,30,5.466666666666667,2.6,5.466666666666667,2.6,0,0,0,0.11731904745101929,16
35059,35,30,6.633333333333334,2.8,6.633333333333334,2.8,0,0,0,0.10269732028245926,17
35060,35,30,4.4,2.033333333333333,4.4,2.033333333333333,0,0,0,0.0760665237903595,18
35061,35,30,7.8,2.8333333333333335,7.8,2.8333333333333335,0,0,0,0.10273298621177673,19
35062,35,30,5.5,2.4,5.5,2.4,0,0,0,0.1011137142777443,20
35063,35,30,5.933333333333334,2.2666666666666666,5.933333333333334,2.2666666666666666,0,0,0,0.09408163279294968,21
35064,35,30,5.833333333333333,2.2333333333333334,5.833333333333333,2.2333333333333334,0,0,0,0.11588450521230698,22
35065,35,30,4.9,2.433333333333333,4.9,2.433333333333333,0,0,0,0.08342070132493973,23
35066,35,30,4.533333333333333,2.2666666666666666,4.533333333333333,2.2666666666666666,0,0,0,0.0922018438577652,24
35067,35,30,4.633333333333334,2.2333333333333334,4.633333333333334,2.2333333333333334,0,0,0,0.09989403188228607,25
35068,35,30,6.533333333333333,2.933333333333333,6.533333333333333,2.933333333333333,0,0,0,0.10370969772338867,26
35069,35,30,7.066666666666666,2.566666666666667,7.066666666666666,2.566666666666667,0,0,0,0.10821440815925598,27
35070,35,30,5.533333333333333,3.3,5.533333333333333,3.3,0,0,0,0.08914707601070404,28
35071,35,30,5.133333333333334,2.6333333333333333,5.133333333333334,2.6333333333333333,0,0,0,0.0930781438946724,29
35072,35,30,7.766666666666667,3.066666666666667,7.766666666666667,3.066666666666667,0,0,0,0.11053906381130219,30
35073,35,30,5.766666666666667,2.8,5.766666666666667,2.8,0,0,0,0.09432543814182281,31
35074,35,30,4.7,1.8,4.7,1.8,0,0,0,0.10126165300607681,32
35075,35,30,6.066666666666666,2.2666666666666666,6.066666666666666,2.2666666666666666,0,0,0,0.09843418002128601,33
35076,35,30,7.433333333333334,2.6333333333333333,7.433333333333334,2.6333333333333333,0,0,0,0.10693586617708206,34
35077,35,30,7.066666666666666,3.1333333333333333,7.066666666666666,3.1333333333333333,0,0,0,0.11102655529975891,35
35078,35,30,4.633333333333334,2.966666666666667,4.633333333333334,2.966666666666667,0,0,0,0.075885109603405,36
35079,35,30,7.333333333333333,3.2666666666666666,7.333333333333333,3.2666666666666666,0,0,0,0.0986432433128357,37
35080,35,30,5.033333333333333,2.433333333333333,5.033333333333333,2.433333333333333,0,0,0,0.08181706815958023,38
35081,35,30,4.266666666666667,2.433333333333333,4.266666666666667,2.433333333333333,0,0,0,0.09967632591724396,39
35082,35,30,6.0,2.2,6.0,2.2,0,0,0,0.10450214892625809,40
35083,35,30,6.3,2.433333333333333,6.3,2.433333333333333,0,0,0,0.11741551756858826,41
35084,35,30,5.4,2.2333333333333334,5.4,2.2333333333333334,0,0,0,0.10808108001947403,42
35085,35,30,5.0,2.7333333333333334,5.0,2.7333333333333334,0,0,0,0.08812633901834488,43
35086,35,30,6.233333333333333,2.2666666666666666,6.233333333333333,2.2666666666666666,0,0,0,0.09254088252782822,44
35087,35,30,6.4,2.933333333333333,6.4,2.933333333333333,0,0,0,0.10725001990795135,45
35088,35,30,5.9,3.5,5.9,3.5,0,0,0,0.09120320528745651,46
35089,35,30,6.5,3.566666666666667,6.5,3.566666666666667,0,0,0,0.10292717814445496,47
35090,35,30,5.733333333333333,2.1333333333333333,5.733333333333333,2.1333333333333333,0,0,0,0.09596816450357437,48
35091,35,30,6.1,2.6333333333333333,6.1,2.6333333333333333,0,0,0,0.09457847476005554,49
35092,35,30,3.7,2.5,3.7,2.5,0,0,0,0.08744421601295471,50
35093,35,30,6.3,2.6,6.3,2.6,0,0,0,0.0960230901837349,51
35094,35,30,5.933333333333334,2.4,5.933333333333334,2.4,0,0,0,0.111786849796772,52
35095,35,30,5.8,3.033333333333333,5.8,3.033333333333333,0,0,0,0.09938076138496399,53
35096,35,30,4.666666666666667,3.1,4.666666666666667,3.1,0,0,0,0.09554111957550049,54
35097,35,30,5.333333333333333,2.433333333333333,5.333333333333333,2.433333333333333,0,0,0,0.10143747925758362,55
35098,35,30,6.8,2.8666666666666667,6.8,2.8666666666666667,0,0,0,0.11284374445676804,56
35099,35,30,5.366666666666666,2.3333333333333335,5.366666666666666,2.3333333333333335,0,0,0,0.09433484822511673,57
35100,35,30,5.633333333333334,2.7,5.633333333333334,2.7,0,0,0,0.0938025712966919,58
35101,35,30,4.766666666666667,2.1666666666666665,4.766666666666667,2.1666666666666665,0,0,0,0.09267224371433258,59
35102,35,30,5.066666666666666,3.566666666666667,5.066666666666666,3.566666666666667,0,0,0,0.0763506293296814,60
35103,35,30,4.866666666666666,2.8333333333333335,4.866666666666666,2.8333333333333335,0,0,0,0.0898720771074295,61
35104,35,30,7.2,3.066666666666667,7.2,3.066666666666667,0,0,0,0.10702558606863022,62
35105,35,30,6.966666666666667,2.966666666666667,6.966666666666667,2.966666666666667,0,0,0,0.1179557517170906,63
35106,35,30,5.333333333333333,2.7666666666666666,5.333333333333333,2.7666666666666666,0,0,0,0.11377311497926712,64
35107,35,30,6.933333333333334,2.5,6.933333333333334,2.5,0,0,0,0.10474107414484024,65
35108,35,30,4.966666666666667,2.6666666666666665,4.966666666666667,2.6666666666666665,0,0,0,0.08719899505376816,66
35109,35,30,3.6666666666666665,2.566666666666667,3.6666666666666665,2.566666666666667,0,0,0,0.08808065205812454,67
35110,35,30,6.933333333333334,3.3333333333333335,6.933333333333334,3.3333333333333335,0,0,0,0.10076974332332611,68
35111,35,30,4.166666666666667,2.6666666666666665,4.166666666666667,2.6666666666666665,0,0,0,0.07178299874067307,69
35112,35,30,6.2,2.7333333333333334,6.2,2.7333333333333334,0,0,0,0.10325758159160614,70
35113,35,30,3.566666666666667,2.6666666666666665,3.566666666666667,2.6666666666666665,0,0,0,0.07216623425483704,71
35114,35,30,4.166666666666667,1.7666666666666666,4.166666666666667,1.7666666666666666,0,0,0,0.09520215541124344,72
35115,35,30,4.0,1.9666666666666666,4.066666666666666,1.9,2,0,0,0.0639856681227684,73
35116,35,30,3.533333333333333,1.7,3.533333333333333,1.7,0,0,0,0.08147738128900528,74
35117,35,30,5.1,3.2666666666666666,5.1,3.2666666666666666,0,0,0,0.07627523690462112,75
35118,35,30,5.8,3.1333333333333333,5.8,3.1333333333333333,0,0,0,0.07710923254489899,76
35119,35,30,6.533333333333333,3.066666666666667,6.533333333333333,3.066666666666667,0,0,0,0.07676683366298676,77
35120,35,30,7.466666666666667,2.7333333333333334,7.466666666666667,2.7333333333333334,0,0,0,0.10625732690095901,78
35121,35,30,7.433333333333334,1.9666666666666666,7.433333333333334,1.9666666666666666,0,0,0,0.11725404113531113,79
35122,35,30,5.9,2.7666666666666666,5.9,2.7666666666666666,0,0,0,0.09469631314277649,80
35123,35,30,4.966666666666667,2.2333333333333334,4.966666666666667,2.2333333333333334,0,0,0,0.10048831254243851,81
35124,35,30,4.966666666666667,2.433333333333333,4.966666666666667,2.433333333333333,0,0,0,0.09266927093267441,82
35125,35,30,7.733333333333333,3.6333333333333333,7.733333333333333,3.6333333333333333,0,0,0,0.11723979562520981,83
35126,35,30,3.566666666666667,1.7333333333333334,3.566666666666667,1.7333333333333334,0,0,0,0.058402448892593384,84
35127,35,30,5.733333333333333,3.3,5.733333333333333,3.3,0,0,0,0.08318906277418137,85
35128,35,30,4.2,1.9666666666666666,4.2,1.9666666666666666,0,0,0,0.08032137900590897,86
35129,35,30,5.4,2.9,5.4,2.9,0,0,0,0.08225207775831223,87
35130,35,30,4.5,3.7,4.5,3.7,0,0,0,0.07269656658172607,88
35131,35,30,5.166666666666667,3.2333333333333334,5.166666666666667,3.2333333333333334,0,0,0,0.08028320968151093,89
35132,35,30,6.533333333333333,1.9,6.533333333333333,1.9,0,0,0,0.09755600988864899,90
35133,35,30,6.133333333333334,3.2666666666666666,6.133333333333334,3.2666666666666666,0,0,0,0.09030195325613022,91
35134,35,30,6.4,2.7333333333333334,6.4,2.7333333333333334,0,0,0,0.09944137930870056,92
35135,35,30,6.766666666666667,2.6,6.766666666666667,2.6,0,0,0,0.1019037663936615,93
35136,35,30,5.633333333333334,2.966666666666667,5.633333333333334,2.966666666666667,0,0,0,0.09598979353904724,94
35137,35,30,5.9,4.3,5.9,4.3,0,0,0,0.08455244451761246,95
35138,35,30,3.2666666666666666,1.6666666666666667,3.2666666666666666,1.6666666666666667,0,0,0,0.07895156741142273,96
35139,35,30,5.633333333333334,2.0,5.633333333333334,2.0,0,0,0,0.09741143882274628,97
35140,35,30,3.8333333333333335,1.8,3.8333333333333335,1.8,0,0,0,0.07915827631950378,98
35141,35,30,3.2666666666666666,2.533333333333333,3.2666666666666666,2.533333333333333,0,0,0,0.0611494705080986,99
40042,40,30,4.666666666666667,2.7,4.666666666666667,2.7,0,0,0,0.09946644306182861,0
40043,40,30,4.066666666666666,2.033333333333333,4.066666666666666,2.033333333333333,0,0,0,0.08973981440067291,1
40044,40,30,6.366666666666666,2.2333333333333334,6.366666666666666,2.2333333333333334,0,0,0,0.10663299262523651,2
40045,40,30,3.7,1.8,3.7,1.8,0,0,0,0.09543341398239136,3
40046,40,30,3.466666666666667,1.8666666666666667,3.466666666666667,1.8666666666666667,0,0,0,0.08839154243469238,4
40047,40,30,5.533333333333333,1.8,5.533333333333333,1.8,0,0,0,0.11358229070901871,5
40048,40,30,5.4,2.2666666666666666,5.4,2.2666666666666666,0,0,0,0.09340889751911163,6
40049,40,30,4.866666666666666,2.3333333333333335,4.866666666666666,2.3333333333333335,0,0,0,0.09495743364095688,7
40050,40,30,4.633333333333334,2.3,4.633333333333334,2.3,0,0,0,0.08412766456604004,8
40051,40,30,7.1,2.1,7.1,2.1,0,0,0,0.10531982034444809,9
40052,40,30,5.566666666666666,2.7333333333333334,5.566666666666666,2.7333333333333334,0,0,0,0.07046091556549072,10
40053,40,30,4.133333333333334,2.066666666666667,4.133333333333334,2.066666666666667,0,0,0,0.10677067935466766,11
40054,40,30,4.233333333333333,2.3333333333333335,4.3,2.1666666666666665,2,0,0,0.10204121470451355,12
40055,40,30,4.033333333333333,1.8,4.033333333333333,1.8,0,0,0,0.08374425768852234,13
40056,40,30,5.566666666666666,2.2,5.566666666666666,2.2,0,0,0,0.09474696964025497,14
40057,40,30,5.5,1.7,5.5,1.7,0,0,0,0.10888455808162689,15
40058,40,30,6.666666666666667,2.3666666666666667,6.666666666666667,2.3666666666666667,0,0,0,0.09715886414051056,16
40059,40,30,5.2,2.3333333333333335,5.2,2.3333333333333335,0,0,0,0.1104133129119873,17
40060,40,30,4.933333333333334,2.0,4.933333333333334,2.0,0,0,0,0.09472615271806717,18
40061,40,30,6.866666666666666,1.8,6.866666666666666,1.8,0,0,0,0.09974725544452667,19
40062,40,30,5.333333333333333,1.7666666666666666,5.333333333333333,1.7666666666666666,0,0,0,0.08225520700216293,20
40063,40,30,5.266666666666667,2.6666666666666665,5.266666666666667,2.6666666666666665,0,0,0,0.08512638509273529,21
40064,40,30,5.266666666666667,1.9,5.266666666666667,1.9,0,0,0,0.10036275535821915,22
40065,40,30,4.2,3.1333333333333333,4.2,3.1333333333333333,0,0,0,0.07883047312498093,23
40066,40,30,4.833333333333333,2.6666666666666665,4.833333333333333,2.6666666666666665,0,0,0,0.09110606461763382,24
40067,40,30,5.533333333333333,2.6,5.533333333333333,2.6,0,0,0,0.08791108429431915,25
40068,40,30,6.733333333333333,1.7666666666666666,6.733333333333333,1.7666666666666666,0,0,0,0.09417256712913513,26
40069,40,30,5.1,2.433333333333333,5.1,2.433333333333333,0,0,0,0.07670986652374268,27
40070,40,30,5.033333333333333,2.533333333333333,5.033333333333333,2.533333333333333,0,0,0,0.10431946814060211,28
40071,40,30,4.866666666666666,3.066666666666667,4.866666666666666,3.066666666666667,0,0,0,0.07609513401985168,29
40072,40,30,5.066666666666666,2.6,5.066666666666666,2.6,0,0,0,0.10417348891496658,30
40073,40,30,5.433333333333334,1.9,5.433333333333334,1.9,0,0,0,0.10104501992464066,31
40074,40,30,6.0,1.9,6.0,1.9,0,0,0,0.09184271842241287,32
40075,40,30,4.7,2.033333333333333,4.7,2.033333333333333,0,0,0,0.09944052249193192,33
40076,40,30,5.266666666666667,1.7,5.266666666666667,1.7,0,0,0,0.10228490084409714,34
40077,40,30,5.7,2.1333333333333333,5.7,2.1333333333333333,0,0,0,0.09323135763406754,35
40078,40,30,5.766666666666667,2.1333333333333333,5.766666666666667,2.1333333333333333,0,0,0,0.11468354612588882,36
40079,40,30,4.566666666666666,2.1,4.566666666666666,2.1,0,0,0,0.08778659254312515,37
40080,40,30,4.066666666666666,2.0,4.066666666666666,2.0,0,0,0,0.0939730703830719,38
40081,40,30,6.8,2.1333333333333333,7.2,1.9666666666666666,3,0,0,0.12621623277664185,39
40082,40,30,3.3666666666666667,2.1,3.3666666666666667,2.1,0,0,0,0.07885035872459412,40
40083,40,30,4.433333333333334,2.033333333333333,4.433333333333334,2.033333333333333,0,0,0,0.08695457130670547,41
40084,40,30,3.6333333333333333,1.8666666666666667,3.6333333333333333,1.8666666666666667,0,0,0,0.09803573042154312,42
40085,40,30,3.533333333333333,1.7333333333333334,3.533333333333333,1.7333333333333334,0,0,0,0.08719846606254578,43
40086,40,30,4.766666666666667,2.9,4.766666666666667,2.9,0,0,0,0.0851590558886528,44
40087,40,30,4.966666666666667,1.8666666666666667,4.966666666666667,1.8666666666666667,0,0,0,0.08349934220314026,45
40088,40,30,4.0,2.4,4.0,2.4,0,0,0,0.08159017562866211,46
40089,40,30,4.8,2.433333333333333,4.8,2.433333333333333,0,0,0,0.08780667185783386,47
40090,40,30,6.3,2.1333333333333333,6.3,2.1333333333333333,0,0,0,0.08684820681810379,48
40091,40,30,3.7333333333333334,2.033333333333333,3.8,1.9,2,0,0,0.10101313889026642,49
40092,40,30,4.366666666666666,1.8666666666666667,4.366666666666666,1.8666666666666667,0,0,0,0.09628476947546005,50
40093,40,30,4.466666666666667,3.3,4.466666666666667,3.3,0,0,0,0.08209998160600662,51
40094,40,30,5.966666666666667,2.566666666666667,5.966666666666667,2.566666666666667,0,0,0,0.10985925793647766,52
40095,40,30,3.566666666666667,2.2333333333333334,3.566666666666667,2.2333333333333334,0,0,0,0.08830271661281586,53
40096,40,30,5.2,2.1,5.2,2.1,0,0,0,0.09415032714605331,54
40097,40,30,4.6,1.9333333333333333,4.6,1.9333333333333333,0,0,0,0.11474748700857162,55
40098,40,30,4.333333333333333,2.7,4.333333333333333,2.7,0,0,0,0.08243876695632935,56
40099,40,30,3.6,1.6666666666666667,3.6666666666666665,1.6,2,0,0,0.08373458683490753,57
40100,40,30,3.966666666666667,2.8333333333333335,3.966666666666667,2.8333333333333335,0,0,0,0.07703976333141327,58
40101,40,30,3.8333333333333335,2.3666666666666667,3.8333333333333335,2.3666666666666667,0,0,0,0.06772764027118683,59
40102,40,30,6.333333333333333,2.3666666666666667,6.333333333333333,2.3666666666666667,0,0,0,0.09476236253976822,60
40103,40,30,3.8666666666666667,2.1,3.8666666666666667,2.1,0,0,0,0.09685773402452469,61
40104,40,30,4.266666666666667,2.5,4.266666666666667,2.5,0,0,0,0.09590713679790497,62
40105,40,30,4.666666666666667,2.033333333333333,4.666666666666667,2.033333333333333,0,0,0,0.08637146651744843,63
40106,40,30,3.966666666666667,2.2333333333333334,3.966666666666667,2.2333333333333334,0,0,0,0.08732181042432785,64
40107,40,30,4.9,2.1,4.9,2.1,0,0,0,0.09094376862049103,65
40108,40,30,7.6,2.3666666666666667,7.6,2.3666666666666667,0,0,0,0.10478847473859787,66
40109,40,30,3.933333333333333,2.8333333333333335,3.933333333333333,2.8333333333333335,0,0,0,0.07398742437362671,67
40110,40,30,4.866666666666666,1.7333333333333334,4.866666666666666,1.7333333333333334,0,0,0,0.10166585445404053,68
40111,40,30,6.333333333333333,2.2,6.333333333333333,2.2,0,0,0,0.09825695306062698,69
40112,40,30,4.733333333333333,2.1,4.733333333333333,2.1,0,0,0,0.07550830394029617,70
40113,40,30,4.833333333333333,3.566666666666667,4.833333333333333,3.566666666666667,0,0,0,0.07522071897983551,71
40114,40,30,6.866666666666666,2.3333333333333335,6.866666666666666,2.3333333333333335,0,0,0,0.08677301555871964,72
40115,40,30,6.133333333333334,3.3,6.133333333333334,3.3,0,0,0,0.09567666798830032,73
40116,40,30,4.566666666666666,2.3666666666666667,4.566666666666666,2.3666666666666667,0,0,0,0.0875159204006195,74
40117,40,30,4.8,2.7666666666666666,4.8,2.7666666666666666,0,0,0,0.08445172756910324,75
40118,40,30,4.7,2.6666666666666665,4.7,2.6666666666666665,0,0,0,0.08375872671604156,76
40119,40,30,5.666666666666667,2.1666666666666665,5.666666666666667,2.1666666666666665,0,0,0,0.09975571930408478,77
40120,40,30,4.3,2.7333333333333334,4.3,2.7333333333333334,0,0,0,0.09782297909259796,78
40121,40,30,4.333333333333333,2.3333333333333335,4.333333333333333,2.3333333333333335,0,0,0,0.07760637253522873,79
40122,40,30,6.2,2.0,6.2,2.0,0,0,0,0.10442880541086197,80
40123,40,30,4.666666666666667,2.1333333333333333,4.666666666666667,2.1333333333333333,0,0,0,0.08890445530414581,81
40124,40,30,5.6,1.7333333333333334,5.6,1.7333333333333334,0,0,0,0.09582818299531937,82
40125,40,30,3.6666666666666665,2.7666666666666666,3.6666666666666665,2.7666666666666666,0,0,0,0.08769863098859787,83
40126,40,30,5.333333333333333,1.8666666666666667,5.333333333333333,1.8666666666666667,0,0,0,0.09846550971269608,84
40127,40,30,6.5,3.0,6.5,3.0,0,0,0,0.09107956290245056,85
40128,40,30,5.8,3.7,5.8,3.7,0,0,0,0.09622573852539062,86
40129,40,30,5.766666666666667,1.9333333333333333,5.766666666666667,1.9333333333333333,0,0,0,0.1087849885225296,87
40130,40,30,4.666666666666667,2.2666666666666666,4.666666666666667,2.2666666666666666,0,0,0,0.08444883674383163,88
40131,40,30,5.033333333333333,2.466666666666667,5.033333333333333,2.466666666666667,0,0,0,0.09232446551322937,89
40132,40,30,4.4,2.066666666666667,4.4,2.066666666666667,0,0,0,0.07830855995416641,90
40133,40,30,5.733333333333333,2.6333333333333333,5.733333333333333,2.6333333333333333,0,0,0,0.09638842940330505,91
40134,40,30,5.0,2.5,5.0,2.5,0,0,0,0.09419041126966476,92
40135,40,30,4.7,2.033333333333333,4.7,2.033333333333333,0,0,0,0.09264225512742996,93
40136,40,30,2.9,1.7333333333333334,2.9,1.7333333333333334,0,0,0,0.08838936686515808,94
40137,40,30,4.133333333333334,2.6333333333333333,4.133333333333334,2.6333333333333333,0,0,0,0.09505612403154373,95
40138,40,30,5.333333333333333,2.0,5.333333333333333,2.0,0,0,0,0.09224667400121689,96
40139,40,30,3.1,2.4,3.1,2.4,0,0,0,0.08092056959867477,97
40140,40,30,4.466666666666667,2.9,4.466666666666667,2.9,0,0,0,0.08424942195415497,98
40141,40,30,3.3333333333333335,1.8666666666666667,3.3333333333333335,1.8666666666666667,0,0,0,0.09774181246757507,99
